filename,gt,pred,correct,infer_ms,score_leaf,score_not_leaf
NL0820.RAW,not_leaf,leaf,0,270,24,-24
NL0821.RAW,not_leaf,not_leaf,1,271,-96,106
NL0822.RAW,not_leaf,not_leaf,1,271,-113,125
NL0823.RAW,not_leaf,not_leaf,1,271,-109,127
NL0824.RAW,not_leaf,not_leaf,1,271,-114,120
NL0825.RAW,not_leaf,not_leaf,1,271,-76,86
NL0826.RAW,not_leaf,not_leaf,1,270,-118,124
NL0827.RAW,not_leaf,not_leaf,1,271,-107,119
NL0828.RAW,not_leaf,not_leaf,1,270,-125,127
NL0829.RAW,not_leaf,not_leaf,1,271,-128,127
NL0830.RAW,not_leaf,not_leaf,1,271,-116,118
NL0831.RAW,not_leaf,not_leaf,1,271,-121,125
NL0832.RAW,not_leaf,not_leaf,1,270,-109,113
NL0833.RAW,not_leaf,not_leaf,1,270,-117,122
NL0834.RAW,not_leaf,not_leaf,1,271,-69,81
NL0835.RAW,not_leaf,not_leaf,1,271,-105,103
NL0836.RAW,not_leaf,not_leaf,1,271,-128,127
NL0837.RAW,not_leaf,not_leaf,1,271,-106,118
NL0838.RAW,not_leaf,not_leaf,1,271,-89,100
NL0839.RAW,not_leaf,not_leaf,1,271,-99,108
NL0840.RAW,not_leaf,not_leaf,1,271,-98,108
NL0841.RAW,not_leaf,not_leaf,1,271,-108,117
NL0842.RAW,not_leaf,not_leaf,1,271,-111,122
NL0843.RAW,not_leaf,not_leaf,1,271,-110,117
NL0844.RAW,not_leaf,not_leaf,1,271,-84,91
NL0845.RAW,not_leaf,not_leaf,1,272,-108,127
NL0846.RAW,not_leaf,not_leaf,1,271,-121,127
NL0847.RAW,not_leaf,not_leaf,1,272,-109,118
NL0848.RAW,not_leaf,not_leaf,1,271,-128,127
NL0849.RAW,not_leaf,not_leaf,1,272,-110,125
NL0850.RAW,not_leaf,not_leaf,1,272,-114,120
NL0851.RAW,not_leaf,not_leaf,1,271,-120,127
NL0852.RAW,not_leaf,not_leaf,1,272,-70,74
NL0853.RAW,not_leaf,not_leaf,1,271,-111,121
NL0854.RAW,not_leaf,not_leaf,1,272,-115,124
NL0855.RAW,not_leaf,not_leaf,1,270,-123,127
NL0856.RAW,not_leaf,not_leaf,1,272,-104,119
NL0857.RAW,not_leaf,not_leaf,1,271,-75,94
NL0858.RAW,not_leaf,not_leaf,1,271,-110,120
NL0859.RAW,not_leaf,not_leaf,1,271,-94,106
NL0860.RAW,not_leaf,not_leaf,1,271,-128,127
NL0861.RAW,not_leaf,not_leaf,1,271,-128,127
NL0862.RAW,not_leaf,not_leaf,1,271,-113,122
NL0863.RAW,not_leaf,not_leaf,1,271,-121,127
NL0864.RAW,not_leaf,not_leaf,1,272,-128,127
NL0865.RAW,not_leaf,not_leaf,1,271,-128,127
NL0866.RAW,not_leaf,not_leaf,1,271,-122,126
NL0867.RAW,not_leaf,not_leaf,1,271,-91,101
NL0868.RAW,not_leaf,not_leaf,1,271,-123,127
NL0869.RAW,not_leaf,not_leaf,1,272,-82,100
NL0870.RAW,not_leaf,not_leaf,1,272,-114,117
NL0871.RAW,not_leaf,not_leaf,1,271,-115,119
NL0872.RAW,not_leaf,not_leaf,1,271,-116,126
NL0873.RAW,not_leaf,not_leaf,1,271,-125,127
NL0874.RAW,not_leaf,not_leaf,1,272,-58,68
NL0875.RAW,not_leaf,not_leaf,1,271,-29,34
NL0876.RAW,not_leaf,not_leaf,1,270,-121,123
NL0877.RAW,not_leaf,not_leaf,1,272,-125,127
NL0878.RAW,not_leaf,not_leaf,1,271,-81,89
NL0879.RAW,not_leaf,not_leaf,1,271,-109,118
NL0880.RAW,not_leaf,not_leaf,1,271,-128,127
NL0881.RAW,not_leaf,not_leaf,1,271,-128,127
NL0882.RAW,not_leaf,not_leaf,1,271,-118,127
NL0883.RAW,not_leaf,not_leaf,1,271,-108,117
NL0884.RAW,not_leaf,not_leaf,1,271,-114,118
NL0885.RAW,not_leaf,not_leaf,1,271,-88,89
NL0886.RAW,not_leaf,not_leaf,1,271,-128,127
NL0887.RAW,not_leaf,not_leaf,1,271,-101,103
NL0888.RAW,not_leaf,not_leaf,1,271,-78,86
NL0889.RAW,not_leaf,not_leaf,1,271,-128,127
NL0890.RAW,not_leaf,not_leaf,1,271,-1,3
NL0891.RAW,not_leaf,not_leaf,1,271,-112,127
NL0892.RAW,not_leaf,not_leaf,1,272,-118,127
NL0893.RAW,not_leaf,not_leaf,1,271,-119,125
NL0894.RAW,not_leaf,not_leaf,1,271,-82,90
NL0895.RAW,not_leaf,not_leaf,1,270,-128,127
NL0896.RAW,not_leaf,not_leaf,1,271,-100,113
NL0897.RAW,not_leaf,not_leaf,1,271,-128,127
NL0898.RAW,not_leaf,not_leaf,1,271,-101,104
NL0899.RAW,not_leaf,not_leaf,1,270,-58,65
NL0900.RAW,not_leaf,not_leaf,1,271,-103,106
NL0901.RAW,not_leaf,not_leaf,1,271,-100,111
NL0902.RAW,not_leaf,not_leaf,1,271,-110,119
NL0903.RAW,not_leaf,not_leaf,1,271,-128,127
NL0904.RAW,not_leaf,not_leaf,1,271,-128,127
NL0905.RAW,not_leaf,not_leaf,1,271,-128,127
NL0906.RAW,not_leaf,leaf,0,270,4,3
NL0907.RAW,not_leaf,not_leaf,1,271,-60,70
NL0908.RAW,not_leaf,not_leaf,1,270,-122,127
NL0909.RAW,not_leaf,not_leaf,1,271,-97,112
NL0910.RAW,not_leaf,not_leaf,1,270,-59,66
NL0911.RAW,not_leaf,not_leaf,1,271,-85,92
NL0912.RAW,not_leaf,not_leaf,1,271,-128,127
NL0913.RAW,not_leaf,not_leaf,1,271,-128,127
NL0914.RAW,not_leaf,not_leaf,1,271,-128,127
NL0915.RAW,not_leaf,not_leaf,1,271,-45,62
NL0916.RAW,not_leaf,not_leaf,1,271,-98,106
NL0917.RAW,not_leaf,not_leaf,1,271,-116,125
NL0918.RAW,not_leaf,not_leaf,1,271,1,4
NL0919.RAW,not_leaf,not_leaf,1,271,-118,127
NL0920.RAW,not_leaf,not_leaf,1,271,-88,94
NL0921.RAW,not_leaf,not_leaf,1,271,-98,107
NL0922.RAW,not_leaf,not_leaf,1,272,-67,68
NL0923.RAW,not_leaf,not_leaf,1,271,-128,127
NL0924.RAW,not_leaf,not_leaf,1,271,-124,127
NL0925.RAW,not_leaf,not_leaf,1,272,-105,121
NL0926.RAW,not_leaf,not_leaf,1,271,-123,127
NL0927.RAW,not_leaf,not_leaf,1,270,-28,26
NL0928.RAW,not_leaf,not_leaf,1,270,-112,127
NL0929.RAW,not_leaf,not_leaf,1,271,-103,111
NL0930.RAW,not_leaf,not_leaf,1,270,-112,116
NL0931.RAW,not_leaf,not_leaf,1,270,-128,127
NL0932.RAW,not_leaf,not_leaf,1,271,-96,111
NL0933.RAW,not_leaf,not_leaf,1,270,-89,91
NL0934.RAW,not_leaf,not_leaf,1,270,-29,32
NL0935.RAW,not_leaf,not_leaf,1,271,-12,18
NL0936.RAW,not_leaf,not_leaf,1,271,-105,113
NL0937.RAW,not_leaf,not_leaf,1,271,-108,109
NL0938.RAW,not_leaf,not_leaf,1,271,-103,104
NL0939.RAW,not_leaf,not_leaf,1,271,-103,127
NL0940.RAW,not_leaf,not_leaf,1,271,-92,101
NL0941.RAW,not_leaf,not_leaf,1,271,-125,127
NL0942.RAW,not_leaf,not_leaf,1,271,-113,113
NL0943.RAW,not_leaf,not_leaf,1,272,-105,118
NL0944.RAW,not_leaf,not_leaf,1,272,-87,97
NL0945.RAW,not_leaf,not_leaf,1,272,-107,121
NL0946.RAW,not_leaf,not_leaf,1,272,-123,127
NL0947.RAW,not_leaf,not_leaf,1,270,-117,121
NL0948.RAW,not_leaf,not_leaf,1,270,-123,127
NL0949.RAW,not_leaf,not_leaf,1,270,-94,105
NL0950.RAW,not_leaf,not_leaf,1,271,-61,67
NL0951.RAW,not_leaf,not_leaf,1,271,-73,81
NL0952.RAW,not_leaf,not_leaf,1,271,-90,113
NL0953.RAW,not_leaf,not_leaf,1,271,-122,124
NL0954.RAW,not_leaf,not_leaf,1,271,-128,127
NL0955.RAW,not_leaf,not_leaf,1,271,-128,127
NL0956.RAW,not_leaf,not_leaf,1,271,-103,116
NL0957.RAW,not_leaf,not_leaf,1,271,-102,111
NL0958.RAW,not_leaf,not_leaf,1,270,-58,67
NL0959.RAW,not_leaf,not_leaf,1,271,-2,9
NL0960.RAW,not_leaf,not_leaf,1,271,-128,127
NL0961.RAW,not_leaf,not_leaf,1,271,-128,127
NL0962.RAW,not_leaf,not_leaf,1,271,-128,127
NL0963.RAW,not_leaf,not_leaf,1,271,-113,127
NL0964.RAW,not_leaf,not_leaf,1,271,-122,127
NL0965.RAW,not_leaf,not_leaf,1,271,-112,125
NL0966.RAW,not_leaf,not_leaf,1,271,-115,127
NL0967.RAW,not_leaf,not_leaf,1,271,-117,119
NL0968.RAW,not_leaf,not_leaf,1,271,-95,108
NL0969.RAW,not_leaf,not_leaf,1,272,-112,124
NL0970.RAW,not_leaf,not_leaf,1,271,-104,107
NL0971.RAW,not_leaf,not_leaf,1,271,-91,96
NL0972.RAW,not_leaf,not_leaf,1,271,-120,127
NL0973.RAW,not_leaf,not_leaf,1,271,-86,96
NL0974.RAW,not_leaf,not_leaf,1,272,-128,127
NL0975.RAW,not_leaf,not_leaf,1,271,-114,124
NL0976.RAW,not_leaf,not_leaf,1,270,-111,124
NL0977.RAW,not_leaf,not_leaf,1,271,-128,127
NL0978.RAW,not_leaf,not_leaf,1,272,-83,96
NL0979.RAW,not_leaf,not_leaf,1,271,-105,111
NL0980.RAW,not_leaf,not_leaf,1,270,-54,60
NL0981.RAW,not_leaf,not_leaf,1,270,-92,100
NL0982.RAW,not_leaf,not_leaf,1,271,-122,127
NL0983.RAW,not_leaf,not_leaf,1,270,-122,125
NL0984.RAW,not_leaf,not_leaf,1,270,-128,127
NL0985.RAW,not_leaf,not_leaf,1,270,-55,61
NL0986.RAW,not_leaf,not_leaf,1,271,-80,88
NL0987.RAW,not_leaf,not_leaf,1,271,-118,127
NL0988.RAW,not_leaf,not_leaf,1,271,-128,127
NL0989.RAW,not_leaf,not_leaf,1,271,-80,85
NL0990.RAW,not_leaf,not_leaf,1,271,-128,127
NL0991.RAW,not_leaf,not_leaf,1,271,-128,127
NL0992.RAW,not_leaf,not_leaf,1,271,-109,117
NL0993.RAW,not_leaf,not_leaf,1,272,-88,96
NL0994.RAW,not_leaf,not_leaf,1,271,-116,126
NL0995.RAW,not_leaf,not_leaf,1,272,-78,101
NL0996.RAW,not_leaf,not_leaf,1,271,-81,101
NL0997.RAW,not_leaf,not_leaf,1,271,-128,127
NL0998.RAW,not_leaf,not_leaf,1,270,-101,114
NL0999.RAW,not_leaf,not_leaf,1,271,-99,107
NL1000.RAW,not_leaf,not_leaf,1,271,-92,107
NL1001.RAW,not_leaf,not_leaf,1,271,-115,121
NL1002.RAW,not_leaf,not_leaf,1,271,-128,127
NL1003.RAW,not_leaf,not_leaf,1,271,-117,127
NL1004.RAW,not_leaf,not_leaf,1,271,-82,88
NL1005.RAW,not_leaf,not_leaf,1,272,-118,127
NL1006.RAW,not_leaf,not_leaf,1,271,-107,109
NL1007.RAW,not_leaf,not_leaf,1,271,-123,127
NL1008.RAW,not_leaf,not_leaf,1,271,-107,113
NL1009.RAW,not_leaf,not_leaf,1,271,-114,127
NL1010.RAW,not_leaf,not_leaf,1,271,-103,116
NL1011.RAW,not_leaf,not_leaf,1,271,-72,78
NL1012.RAW,not_leaf,not_leaf,1,271,-101,107
NL1013.RAW,not_leaf,not_leaf,1,272,-117,127
NL1014.RAW,not_leaf,not_leaf,1,271,-86,93
NL1015.RAW,not_leaf,not_leaf,1,271,-104,109
NL1016.RAW,not_leaf,not_leaf,1,271,-127,127
NL1017.RAW,not_leaf,not_leaf,1,271,-87,96
NL1018.RAW,not_leaf,not_leaf,1,271,-37,42
NL1019.RAW,not_leaf,not_leaf,1,270,-94,103
NL1020.RAW,not_leaf,not_leaf,1,271,-112,120
NL1021.RAW,not_leaf,not_leaf,1,270,-53,62
NL1022.RAW,not_leaf,not_leaf,1,271,-95,111
NL1023.RAW,not_leaf,not_leaf,1,271,-110,117
NL1024.RAW,not_leaf,not_leaf,1,271,-128,127
NL1025.RAW,not_leaf,not_leaf,1,270,-21,27
NL1026.RAW,not_leaf,not_leaf,1,271,-105,111
NL1027.RAW,not_leaf,not_leaf,1,271,-119,126
NL1028.RAW,not_leaf,not_leaf,1,271,-128,127
NL1029.RAW,not_leaf,not_leaf,1,271,-128,127
NL1030.RAW,not_leaf,not_leaf,1,271,-106,127
NL1031.RAW,not_leaf,not_leaf,1,272,-126,127
NL1032.RAW,not_leaf,not_leaf,1,271,-103,113
NL1033.RAW,not_leaf,not_leaf,1,270,-88,88
NL1034.RAW,not_leaf,not_leaf,1,271,-121,127
NL1035.RAW,not_leaf,not_leaf,1,270,-111,114
NL1036.RAW,not_leaf,not_leaf,1,271,-122,127
NL1037.RAW,not_leaf,not_leaf,1,272,-112,123
NL1038.RAW,not_leaf,not_leaf,1,271,-126,127
NL1039.RAW,not_leaf,not_leaf,1,271,-105,112
NL1040.RAW,not_leaf,not_leaf,1,272,-98,114
NL1041.RAW,not_leaf,not_leaf,1,270,-124,127
NL1042.RAW,not_leaf,not_leaf,1,271,-78,92
NL1043.RAW,not_leaf,not_leaf,1,271,-128,127
NL1044.RAW,not_leaf,not_leaf,1,271,-122,125
NL1045.RAW,not_leaf,not_leaf,1,272,-43,51
NL1046.RAW,not_leaf,not_leaf,1,271,-13,15
NL1047.RAW,not_leaf,not_leaf,1,272,-109,115
NL1048.RAW,not_leaf,not_leaf,1,272,-94,102
NL1049.RAW,not_leaf,not_leaf,1,272,-128,127
NL1050.RAW,not_leaf,not_leaf,1,271,-128,127
NL1051.RAW,not_leaf,not_leaf,1,271,-126,127
NL1052.RAW,not_leaf,not_leaf,1,271,-94,107
NL1053.RAW,not_leaf,not_leaf,1,271,-119,127
NL1054.RAW,not_leaf,not_leaf,1,271,-105,111
NL1055.RAW,not_leaf,not_leaf,1,271,-112,119
NL1056.RAW,not_leaf,not_leaf,1,271,-120,127
NL1057.RAW,not_leaf,not_leaf,1,272,-77,83
NL1058.RAW,not_leaf,not_leaf,1,270,-128,127
NL1059.RAW,not_leaf,not_leaf,1,271,-128,127
NL1060.RAW,not_leaf,not_leaf,1,270,-90,95
NL1061.RAW,not_leaf,not_leaf,1,271,-113,122
NL1062.RAW,not_leaf,not_leaf,1,271,-94,102
NL1063.RAW,not_leaf,not_leaf,1,271,-117,121
NL1064.RAW,not_leaf,not_leaf,1,271,-94,107
NL1065.RAW,not_leaf,not_leaf,1,271,-122,127
NL1066.RAW,not_leaf,not_leaf,1,272,-94,105
NL1067.RAW,not_leaf,not_leaf,1,271,-65,69
NL1068.RAW,not_leaf,leaf,0,271,57,-53
NL1069.RAW,not_leaf,not_leaf,1,271,-108,116
NL1070.RAW,not_leaf,not_leaf,1,271,-83,98
NL1071.RAW,not_leaf,not_leaf,1,271,-125,127
NL1072.RAW,not_leaf,not_leaf,1,271,-36,48
NL1073.RAW,not_leaf,not_leaf,1,271,-125,127
NL1074.RAW,not_leaf,not_leaf,1,271,-106,115
NL1075.RAW,not_leaf,not_leaf,1,271,-125,127
NL1076.RAW,not_leaf,not_leaf,1,270,-14,17
NL1077.RAW,not_leaf,not_leaf,1,270,-59,66
NL1078.RAW,not_leaf,not_leaf,1,271,-125,127
NL1079.RAW,not_leaf,not_leaf,1,271,-128,127
NL1080.RAW,not_leaf,not_leaf,1,270,-117,127
NL1081.RAW,not_leaf,not_leaf,1,271,-111,122
NL1082.RAW,not_leaf,not_leaf,1,271,-128,127
NL1083.RAW,not_leaf,not_leaf,1,271,-70,75
NL1084.RAW,not_leaf,not_leaf,1,271,-128,127
NL1085.RAW,not_leaf,not_leaf,1,271,-126,127
NL1086.RAW,not_leaf,not_leaf,1,271,-119,124
NL1087.RAW,not_leaf,not_leaf,1,271,-58,68
NL1088.RAW,not_leaf,not_leaf,1,271,-128,127
NL1089.RAW,not_leaf,not_leaf,1,271,-119,126
NL1090.RAW,not_leaf,not_leaf,1,271,-127,127
NL1091.RAW,not_leaf,not_leaf,1,271,-128,127
NL1092.RAW,not_leaf,not_leaf,1,272,-116,127
NL1093.RAW,not_leaf,not_leaf,1,271,-101,106
NL1094.RAW,not_leaf,not_leaf,1,271,-124,127
NL1095.RAW,not_leaf,not_leaf,1,272,-121,127
NL1096.RAW,not_leaf,not_leaf,1,271,-93,101
NL1097.RAW,not_leaf,not_leaf,1,271,-102,112
NL1098.RAW,not_leaf,not_leaf,1,271,-54,62
NL1099.RAW,not_leaf,not_leaf,1,271,-122,127
NL1100.RAW,not_leaf,not_leaf,1,270,-128,127
NL1101.RAW,not_leaf,not_leaf,1,271,-128,127
NL1102.RAW,not_leaf,not_leaf,1,270,-110,114
NL1103.RAW,not_leaf,not_leaf,1,271,-114,118
NL1104.RAW,not_leaf,not_leaf,1,271,-128,127
NL1105.RAW,not_leaf,not_leaf,1,271,-128,127
NL1106.RAW,not_leaf,not_leaf,1,271,-99,108
NL1107.RAW,not_leaf,not_leaf,1,271,-128,127
NL1108.RAW,not_leaf,not_leaf,1,271,-114,125
NL1109.RAW,not_leaf,not_leaf,1,271,-116,119
NL1110.RAW,not_leaf,not_leaf,1,271,-85,90
NL1111.RAW,not_leaf,leaf,0,271,6,3
NL1112.RAW,not_leaf,not_leaf,1,271,-123,124
NL1113.RAW,not_leaf,not_leaf,1,271,-104,112
NL1114.RAW,not_leaf,not_leaf,1,271,-83,89
NL1115.RAW,not_leaf,not_leaf,1,271,-32,40
NL1116.RAW,not_leaf,not_leaf,1,272,-76,91
NL1117.RAW,not_leaf,not_leaf,1,270,-118,126
NL1118.RAW,not_leaf,not_leaf,1,271,-114,114
NL1119.RAW,not_leaf,not_leaf,1,271,-128,127
NL1120.RAW,not_leaf,not_leaf,1,271,-29,31
NL1121.RAW,not_leaf,not_leaf,1,271,-123,127
NL1122.RAW,not_leaf,not_leaf,1,271,-102,107
NL1123.RAW,not_leaf,not_leaf,1,271,-106,110
NL1124.RAW,not_leaf,not_leaf,1,272,-107,113
NL1125.RAW,not_leaf,not_leaf,1,271,-115,122
NL1126.RAW,not_leaf,not_leaf,1,271,-96,117
NL1127.RAW,not_leaf,not_leaf,1,270,-114,119
NL1128.RAW,not_leaf,not_leaf,1,270,-124,127
NL1129.RAW,not_leaf,not_leaf,1,271,-115,117
NL1130.RAW,not_leaf,not_leaf,1,271,-108,120
NL1131.RAW,not_leaf,not_leaf,1,271,-128,127
NL1132.RAW,not_leaf,not_leaf,1,271,-128,127
NL1133.RAW,not_leaf,not_leaf,1,271,-91,102
NL1134.RAW,not_leaf,not_leaf,1,271,-75,82
NL1135.RAW,not_leaf,not_leaf,1,271,-117,122
NL1136.RAW,not_leaf,not_leaf,1,271,-98,108
NL1137.RAW,not_leaf,not_leaf,1,271,-123,127
NL1138.RAW,not_leaf,not_leaf,1,271,-102,120
NL1139.RAW,not_leaf,not_leaf,1,270,-89,97
NL1140.RAW,not_leaf,not_leaf,1,271,-124,127
NL1141.RAW,not_leaf,not_leaf,1,272,-127,127
NL1142.RAW,not_leaf,not_leaf,1,270,-120,127
NL1143.RAW,not_leaf,not_leaf,1,270,-109,115
NL1144.RAW,not_leaf,not_leaf,1,271,-109,119
NL1145.RAW,not_leaf,not_leaf,1,271,-115,125
NL1146.RAW,not_leaf,not_leaf,1,271,-89,105
NL1147.RAW,not_leaf,not_leaf,1,272,-120,127
NL1148.RAW,not_leaf,not_leaf,1,272,-128,127
NL1149.RAW,not_leaf,not_leaf,1,271,-122,127
NL1150.RAW,not_leaf,not_leaf,1,271,-109,114
NL1151.RAW,not_leaf,not_leaf,1,272,-126,127
NL1152.RAW,not_leaf,not_leaf,1,271,-91,98
NL1153.RAW,not_leaf,not_leaf,1,271,-121,127
NL1154.RAW,not_leaf,not_leaf,1,270,-67,73
NL1155.RAW,not_leaf,not_leaf,1,271,-33,48
NL1156.RAW,not_leaf,not_leaf,1,271,-100,102
NL1157.RAW,not_leaf,not_leaf,1,271,-54,54
NL1158.RAW,not_leaf,not_leaf,1,271,-122,127
NL1159.RAW,not_leaf,not_leaf,1,271,-117,125
NL1160.RAW,not_leaf,not_leaf,1,272,-110,121
NL1161.RAW,not_leaf,not_leaf,1,271,-128,127
NL1162.RAW,not_leaf,not_leaf,1,272,-126,127
NL1163.RAW,not_leaf,not_leaf,1,272,-107,112
NL1164.RAW,not_leaf,not_leaf,1,272,-125,127
NL1165.RAW,not_leaf,not_leaf,1,272,-108,118
NL1166.RAW,not_leaf,not_leaf,1,271,-89,98
NL1167.RAW,not_leaf,not_leaf,1,270,-69,80
NL1168.RAW,not_leaf,not_leaf,1,271,-67,77
NL1169.RAW,not_leaf,leaf,0,271,29,-27
NL1170.RAW,not_leaf,not_leaf,1,272,-96,110
NL1171.RAW,not_leaf,not_leaf,1,271,-45,51
NL1172.RAW,not_leaf,not_leaf,1,271,-92,100
NL1173.RAW,not_leaf,not_leaf,1,270,-63,66
NL1174.RAW,not_leaf,not_leaf,1,272,-128,127
NL1175.RAW,not_leaf,not_leaf,1,271,-128,127
NL1176.RAW,not_leaf,not_leaf,1,271,-119,127
NL1177.RAW,not_leaf,not_leaf,1,272,-125,127
NL1178.RAW,not_leaf,not_leaf,1,271,-128,127
NL1179.RAW,not_leaf,not_leaf,1,270,-92,102
NL1180.RAW,not_leaf,not_leaf,1,271,-57,60
NL1181.RAW,not_leaf,not_leaf,1,270,-126,127
NL1182.RAW,not_leaf,not_leaf,1,271,-116,127
NL1183.RAW,not_leaf,not_leaf,1,270,-71,82
NL1184.RAW,not_leaf,not_leaf,1,271,-128,127
NL1185.RAW,not_leaf,not_leaf,1,271,-117,119
NL1186.RAW,not_leaf,not_leaf,1,272,-116,126
NL1187.RAW,not_leaf,not_leaf,1,271,-128,127
NL1188.RAW,not_leaf,not_leaf,1,271,-103,111
NL1189.RAW,not_leaf,not_leaf,1,271,-112,118
NL1190.RAW,not_leaf,not_leaf,1,271,-118,126
NL1191.RAW,not_leaf,not_leaf,1,270,-116,127
NL1192.RAW,not_leaf,not_leaf,1,271,-124,127
NL1193.RAW,not_leaf,not_leaf,1,272,-95,111
NL1194.RAW,not_leaf,not_leaf,1,270,-95,102
NL1195.RAW,not_leaf,not_leaf,1,271,-116,127
NL1196.RAW,not_leaf,not_leaf,1,271,-121,127
NL1197.RAW,not_leaf,not_leaf,1,271,-91,106
NL1198.RAW,not_leaf,not_leaf,1,271,-126,127
NL1199.RAW,not_leaf,not_leaf,1,271,-128,127
NL1200.RAW,not_leaf,not_leaf,1,271,-128,127
NL1201.RAW,not_leaf,not_leaf,1,271,-104,108
NL1202.RAW,not_leaf,not_leaf,1,271,-128,127
NL1203.RAW,not_leaf,not_leaf,1,270,-128,127
NL1204.RAW,not_leaf,not_leaf,1,271,-119,127
NL1205.RAW,not_leaf,not_leaf,1,271,-126,127
NL1206.RAW,not_leaf,not_leaf,1,271,-80,92
NL1207.RAW,not_leaf,not_leaf,1,271,-118,126
NL1208.RAW,not_leaf,not_leaf,1,271,-126,127
NL1209.RAW,not_leaf,not_leaf,1,271,-106,112
NL1210.RAW,not_leaf,not_leaf,1,271,-77,85
NL1211.RAW,not_leaf,not_leaf,1,271,-114,121
NL1212.RAW,not_leaf,not_leaf,1,271,-70,76
NL1213.RAW,not_leaf,not_leaf,1,271,-103,110
NL1214.RAW,not_leaf,not_leaf,1,271,-119,127
NL1215.RAW,not_leaf,not_leaf,1,271,-88,93
NL1216.RAW,not_leaf,not_leaf,1,271,-122,127
NL1217.RAW,not_leaf,not_leaf,1,271,-78,88
NL1218.RAW,not_leaf,not_leaf,1,270,-91,100
NL1219.RAW,not_leaf,not_leaf,1,271,-97,105
NL1220.RAW,not_leaf,not_leaf,1,271,-121,127
NL1221.RAW,not_leaf,not_leaf,1,271,-85,102
NL1222.RAW,not_leaf,not_leaf,1,271,-73,80
NL1223.RAW,not_leaf,not_leaf,1,271,-96,101
NL1224.RAW,not_leaf,not_leaf,1,271,-32,40
NL1225.RAW,not_leaf,not_leaf,1,271,-19,22
NL1226.RAW,not_leaf,not_leaf,1,270,-115,122
NL1227.RAW,not_leaf,not_leaf,1,272,-125,127
NL1228.RAW,not_leaf,not_leaf,1,271,-122,127
NL1229.RAW,not_leaf,not_leaf,1,271,-116,121
NL1230.RAW,not_leaf,not_leaf,1,271,-107,121
NL1231.RAW,not_leaf,not_leaf,1,271,-101,118
NL1232.RAW,not_leaf,not_leaf,1,271,-90,94
NL1233.RAW,not_leaf,not_leaf,1,271,-95,104
NL1234.RAW,not_leaf,not_leaf,1,271,-128,127
NL1235.RAW,not_leaf,not_leaf,1,271,-43,48
NL1236.RAW,not_leaf,not_leaf,1,271,-122,127
NL1237.RAW,not_leaf,not_leaf,1,271,-128,127
NL1238.RAW,not_leaf,not_leaf,1,272,-118,127
NL1239.RAW,not_leaf,leaf,0,271,47,-43
NL1240.RAW,not_leaf,not_leaf,1,272,-117,127
NL1241.RAW,not_leaf,not_leaf,1,271,-101,112
NL1242.RAW,not_leaf,not_leaf,1,271,-90,101
NL1243.RAW,not_leaf,not_leaf,1,271,-112,126
NL1244.RAW,not_leaf,not_leaf,1,270,-112,119
NL1245.RAW,not_leaf,not_leaf,1,271,-114,124
NL1246.RAW,not_leaf,not_leaf,1,271,-128,127
NL1247.RAW,not_leaf,not_leaf,1,272,-128,127
NL1248.RAW,not_leaf,not_leaf,1,271,-125,127
NL1249.RAW,not_leaf,not_leaf,1,271,-102,104
NL1250.RAW,not_leaf,not_leaf,1,271,-123,127
NL1251.RAW,not_leaf,not_leaf,1,271,-128,127
NL1252.RAW,not_leaf,not_leaf,1,272,-128,127
NL1253.RAW,not_leaf,leaf,0,272,15,-10
NL1254.RAW,not_leaf,not_leaf,1,271,-13,13
NL1255.RAW,not_leaf,not_leaf,1,271,-128,127
NL1256.RAW,not_leaf,not_leaf,1,271,-40,46
NL1257.RAW,not_leaf,not_leaf,1,271,-105,118
NL1258.RAW,not_leaf,not_leaf,1,271,-128,127
NL1259.RAW,not_leaf,not_leaf,1,271,-128,127
NL1260.RAW,not_leaf,not_leaf,1,271,-111,127
NL1261.RAW,not_leaf,not_leaf,1,271,-45,46
NL1262.RAW,not_leaf,not_leaf,1,271,-121,127
NL1263.RAW,not_leaf,not_leaf,1,272,-112,118
NL1264.RAW,not_leaf,not_leaf,1,271,-111,117
NL1265.RAW,not_leaf,not_leaf,1,271,-71,81
NL1266.RAW,not_leaf,not_leaf,1,271,-128,127
NL1267.RAW,not_leaf,not_leaf,1,271,-106,115
NL1268.RAW,not_leaf,not_leaf,1,271,-97,109
NL1269.RAW,not_leaf,not_leaf,1,271,-128,127
NL1270.RAW,not_leaf,not_leaf,1,271,-128,127
NL1271.RAW,not_leaf,not_leaf,1,270,-124,125
NL1272.RAW,not_leaf,not_leaf,1,271,-122,127
NL1273.RAW,not_leaf,not_leaf,1,270,-126,127
NL1274.RAW,not_leaf,not_leaf,1,270,-107,110
NL1275.RAW,not_leaf,not_leaf,1,271,-123,127
NL1276.RAW,not_leaf,not_leaf,1,271,-12,25
NL1277.RAW,not_leaf,not_leaf,1,271,-76,86
NL1278.RAW,not_leaf,not_leaf,1,271,-122,127
NL1279.RAW,not_leaf,not_leaf,1,272,-128,127
NL1280.RAW,not_leaf,not_leaf,1,271,-54,66
NL1281.RAW,not_leaf,not_leaf,1,272,-128,127
NL1282.RAW,not_leaf,not_leaf,1,272,-115,124
NL1283.RAW,not_leaf,not_leaf,1,271,-119,123
NL1284.RAW,not_leaf,not_leaf,1,271,-94,109
NL1285.RAW,not_leaf,not_leaf,1,271,-126,127
